order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,product_id,unit_price,quantity,discount,_sdc_extracted_at,_sdc_received_at,_sdc_batched_at,_sdc_deleted_at,_sdc_sequence,_sdc_table_version,_sdc_sync_started_at
10765,QUICK,3,1997-12-04,1998-01-01,1997-12-09,3,42.74,QUICK-Stop,Taucherstraße 10,Cunewalde,"",01307,Germany,65,21.05,80,0.1,2025-02-04 06:32:56.997285,2025-02-04 06:32:57.608572,2025-02-04 06:32:57.090344,,1738650777609,,1738650776894
10766,OTTIK,4,1997-12-05,1998-01-02,1997-12-09,1,157.55,Ottilies Käseladen,Mehrheimerstr. 369,Köln,"",50739,Germany,68,12.5,40,0.0,2025-02-04 06:32:56.99772,2025-02-04 06:32:57.609618,2025-02-04 06:32:57.090344,,1738650777610,,1738650776894
10767,SUPRD,4,1997-12-05,1998-01-02,1997-12-15,3,1.59,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,"",B-6000,Belgium,42,14.0,2,0.0,2025-02-04 06:32:56.997853,2025-02-04 06:32:57.609941,2025-02-04 06:32:57.090344,,1738650777610,,1738650776894
10768,AROUT,3,1997-12-08,1998-01-05,1997-12-15,2,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,71,21.5,12,0.0,2025-02-04 06:32:56.998381,2025-02-04 06:32:57.611325,2025-02-04 06:32:57.090344,,1738650777611,,1738650776894
10769,VAFFE,3,1997-12-08,1998-01-05,1997-12-12,1,65.06,Vaffeljernet,Smagsloget 45,Århus,"",8200,Denmark,62,49.3,15,0.0,2025-02-04 06:32:56.998986,2025-02-04 06:32:57.612705,2025-02-04 06:32:57.090344,,1738650777613,,1738650776894
10770,HANAR,8,1997-12-09,1998-01-06,1997-12-17,3,5.32,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,11,21.0,15,0.25,2025-02-04 06:32:56.999156,2025-02-04 06:32:57.613042,2025-02-04 06:32:57.090344,,1738650777613,,1738650776894
10771,ERNSH,9,1997-12-10,1998-01-07,1998-01-02,2,11.19,Ernst Handel,Kirchgasse 6,Graz,"",8010,Austria,71,21.5,16,0.0,2025-02-04 06:32:56.999291,2025-02-04 06:32:57.613429,2025-02-04 06:32:57.090344,,1738650777613,,1738650776894
10772,LEHMS,3,1997-12-10,1998-01-07,1997-12-19,2,91.28,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,"",60528,Germany,59,55.0,25,0.0,2025-02-04 06:32:56.999711,2025-02-04 06:32:57.614077,2025-02-04 06:32:57.090344,,1738650777614,,1738650776894
10773,ERNSH,1,1997-12-11,1998-01-08,1997-12-16,3,96.43,Ernst Handel,Kirchgasse 6,Graz,"",8010,Austria,75,7.75,7,0.2,2025-02-04 06:32:57.000159,2025-02-04 06:32:57.615052,2025-02-04 06:32:57.090344,,1738650777615,,1738650776894
10774,FOLKO,4,1997-12-11,1997-12-25,1997-12-12,1,48.2,Folk och fä HB,Åkergatan 24,Bräcke,"",S-844 67,Sweden,66,17.0,50,0.0,2025-02-04 06:32:57.000425,2025-02-04 06:32:57.615719,2025-02-04 06:32:57.090344,,1738650777616,,1738650776894
10775,THECR,7,1997-12-12,1998-01-09,1997-12-26,1,20.25,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA,67,14.0,3,0.0,2025-02-04 06:32:57.000688,2025-02-04 06:32:57.616416,2025-02-04 06:32:57.090344,,1738650777616,,1738650776894
10776,ERNSH,1,1997-12-15,1998-01-12,1997-12-18,3,351.53,Ernst Handel,Kirchgasse 6,Graz,"",8010,Austria,51,53.0,120,0.05,2025-02-04 06:32:57.001235,2025-02-04 06:32:57.617713,2025-02-04 06:32:57.090344,,1738650777618,,1738650776894
10777,GOURL,7,1997-12-15,1997-12-29,1998-01-21,2,3.01,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,42,14.0,20,0.2,2025-02-04 06:32:57.001368,2025-02-04 06:32:57.618023,2025-02-04 06:32:57.090344,,1738650777618,,1738650776894
10778,BERGS,3,1997-12-16,1998-01-13,1997-12-24,1,6.79,Berglunds snabbköp,Berguvsvägen  8,Luleå,"",S-958 22,Sweden,41,9.65,10,0.0,2025-02-04 06:32:57.001501,2025-02-04 06:32:57.618357,2025-02-04 06:32:57.090344,,1738650777618,,1738650776894
10779,MORGK,3,1997-12-16,1998-01-13,1998-01-14,2,58.13,Morgenstern Gesundkost,Heerstr. 22,Leipzig,"",04179,Germany,62,49.3,20,0.0,2025-02-04 06:32:57.001764,2025-02-04 06:32:57.619108,2025-02-04 06:32:57.090344,,1738650777619,,1738650776894
10780,LILAS,2,1997-12-16,1997-12-30,1997-12-25,1,42.13,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,77,13.0,15,0.0,2025-02-04 06:32:57.002055,2025-02-04 06:32:57.619762,2025-02-04 06:32:57.090344,,1738650777620,,1738650776894
10781,WARTH,2,1997-12-17,1998-01-14,1997-12-19,3,73.16,Wartian Herkku,Torikatu 38,Oulu,"",90110,Finland,74,10.0,35,0.0,2025-02-04 06:32:57.00245,2025-02-04 06:32:57.620751,2025-02-04 06:32:57.090344,,1738650777621,,1738650776894
10782,CACTU,9,1997-12-17,1998-01-14,1997-12-22,3,1.1,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,"",1010,Argentina,31,12.5,1,0.0,2025-02-04 06:32:57.002581,2025-02-04 06:32:57.621097,2025-02-04 06:32:57.090344,,1738650777621,,1738650776894
10783,HANAR,4,1997-12-18,1998-01-15,1997-12-19,2,124.98,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,38,263.5,5,0.0,2025-02-04 06:32:57.002866,2025-02-04 06:32:57.621731,2025-02-04 06:32:57.090344,,1738650777622,,1738650776894
10784,MAGAA,4,1997-12-18,1998-01-15,1997-12-22,3,70.09,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,"",24100,Italy,72,34.8,30,0.15,2025-02-04 06:32:57.003264,2025-02-04 06:32:57.622762,2025-02-04 06:32:57.090344,,1738650777623,,1738650776894
10785,GROSR,1,1997-12-18,1998-01-15,1997-12-24,3,1.51,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela,75,7.75,10,0.0,2025-02-04 06:32:57.003527,2025-02-04 06:32:57.623395,2025-02-04 06:32:57.090344,,1738650777623,,1738650776894
10786,QUEEN,8,1997-12-19,1998-01-16,1997-12-23,1,110.87,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,75,7.75,42,0.2,2025-02-04 06:32:57.003944,2025-02-04 06:32:57.624436,2025-02-04 06:32:57.090344,,1738650777624,,1738650776894
10787,LAMAI,2,1997-12-19,1998-01-02,1997-12-26,1,249.93,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,"",31000,France,29,123.79,20,0.05,2025-02-04 06:32:57.004207,2025-02-04 06:32:57.625135,2025-02-04 06:32:57.090344,,1738650777625,,1738650776894
10788,QUICK,1,1997-12-22,1998-01-19,1998-01-19,2,42.7,QUICK-Stop,Taucherstraße 10,Cunewalde,"",01307,Germany,75,7.75,40,0.05,2025-02-04 06:32:57.004493,2025-02-04 06:32:57.625799,2025-02-04 06:32:57.090344,,1738650777626,,1738650776894
10789,FOLIG,1,1997-12-22,1998-01-19,1997-12-31,2,100.6,Folies gourmandes,"184, chaussée de Tournai",Lille,"",59000,France,68,12.5,18,0.0,2025-02-04 06:32:57.005072,2025-02-04 06:32:57.627116,2025-02-04 06:32:57.090344,,1738650777627,,1738650776894
10790,GOURL,6,1997-12-22,1998-01-19,1997-12-26,1,28.23,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,56,38.0,20,0.15,2025-02-04 06:32:57.005336,2025-02-04 06:32:57.627757,2025-02-04 06:32:57.090344,,1738650777628,,1738650776894
10791,FRANK,6,1997-12-23,1998-01-20,1998-01-01,2,16.85,Frankenversand,Berliner Platz 43,München,"",80805,Germany,41,9.65,20,0.05,2025-02-04 06:32:57.005615,2025-02-04 06:32:57.628459,2025-02-04 06:32:57.090344,,1738650777628,,1738650776894
10792,WOLZA,1,1997-12-23,1998-01-20,1997-12-31,3,23.79,Wolski Zajazd,ul. Filtrowa 68,Warszawa,"",01-012,Poland,68,12.5,15,0.0,2025-02-04 06:32:57.00601,2025-02-04 06:32:57.629608,2025-02-04 06:32:57.090344,,1738650777630,,1738650776894
10793,AROUT,3,1997-12-24,1998-01-21,1998-01-08,3,4.52,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,52,7.0,8,0.0,2025-02-04 06:32:57.006273,2025-02-04 06:32:57.630284,2025-02-04 06:32:57.090344,,1738650777630,,1738650776894
10794,QUEDE,6,1997-12-24,1998-01-21,1998-01-02,1,21.49,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,54,7.45,6,0.2,2025-02-04 06:32:57.006567,2025-02-04 06:32:57.630932,2025-02-04 06:32:57.090344,,1738650777631,,1738650776894
10795,ERNSH,8,1997-12-24,1998-01-21,1998-01-20,2,126.66,Ernst Handel,Kirchgasse 6,Graz,"",8010,Austria,17,39.0,35,0.25,2025-02-04 06:32:57.006861,2025-02-04 06:32:57.631598,2025-02-04 06:32:57.090344,,1738650777632,,1738650776894
10796,HILAA,3,1997-12-25,1998-01-22,1998-01-14,1,26.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,69,36.0,24,0.2,2025-02-04 06:32:57.007397,2025-02-04 06:32:57.632903,2025-02-04 06:32:57.090344,,1738650777633,,1738650776894
10797,DRACD,7,1997-12-25,1998-01-22,1998-01-05,2,33.35,Drachenblut Delikatessen,Walserweg 21,Aachen,"",52066,Germany,11,21.0,20,0.0,2025-02-04 06:32:57.007549,2025-02-04 06:32:57.633251,2025-02-04 06:32:57.090344,,1738650777633,,1738650776894
10798,ISLAT,2,1997-12-26,1998-01-23,1998-01-05,1,2.33,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,72,34.8,10,0.0,2025-02-04 06:32:57.007811,2025-02-04 06:32:57.633922,2025-02-04 06:32:57.090344,,1738650777634,,1738650776894
10799,KOENE,9,1997-12-26,1998-02-06,1998-01-05,3,30.76,Königlich Essen,Maubelstr. 90,Brandenburg,"",14776,Germany,59,55.0,25,0.0,2025-02-04 06:32:57.008204,2025-02-04 06:32:57.634983,2025-02-04 06:32:57.090344,,1738650777635,,1738650776894
10800,SEVES,1,1997-12-26,1998-01-23,1998-01-05,3,137.44,Seven Seas Imports,90 Wadhurst Rd.,London,"",OX15 4NB,UK,54,7.45,7,0.1,2025-02-04 06:32:57.008618,2025-02-04 06:32:57.635989,2025-02-04 06:32:57.090344,,1738650777636,,1738650776894
10801,BOLID,4,1997-12-29,1998-01-26,1997-12-31,2,97.09,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,"",28023,Spain,29,123.79,20,0.25,2025-02-04 06:32:57.00888,2025-02-04 06:32:57.636602,2025-02-04 06:32:57.090344,,1738650777637,,1738650776894
10802,SIMOB,4,1997-12-29,1998-01-26,1998-01-02,2,257.26,Simons bistro,Vinbæltet 34,Kobenhavn,"",1734,Denmark,62,49.3,5,0.25,2025-02-04 06:32:57.00945,2025-02-04 06:32:57.63793,2025-02-04 06:32:57.090344,,1738650777638,,1738650776894
10803,WELLI,4,1997-12-30,1998-01-27,1998-01-06,1,55.23,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,59,55.0,15,0.05,2025-02-04 06:32:57.009914,2025-02-04 06:32:57.63887,2025-02-04 06:32:57.090344,,1738650777639,,1738650776894
10804,SEVES,6,1997-12-30,1998-01-27,1998-01-07,2,27.33,Seven Seas Imports,90 Wadhurst Rd.,London,"",OX15 4NB,UK,49,20.0,4,0.15,2025-02-04 06:32:57.010335,2025-02-04 06:32:57.640044,2025-02-04 06:32:57.090344,,1738650777640,,1738650776894
10805,THEBI,2,1997-12-30,1998-01-27,1998-01-09,3,237.34,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,38,263.5,10,0.0,2025-02-04 06:32:57.010598,2025-02-04 06:32:57.640761,2025-02-04 06:32:57.090344,,1738650777641,,1738650776894
10806,VICTE,3,1997-12-31,1998-01-28,1998-01-05,2,22.11,Victuailles en stock,"2, rue du Commerce",Lyon,"",69004,France,74,10.0,15,0.25,2025-02-04 06:32:57.010992,2025-02-04 06:32:57.641749,2025-02-04 06:32:57.090344,,1738650777642,,1738650776894
10807,FRANS,4,1997-12-31,1998-01-28,1998-01-30,1,1.36,Franchi S.p.A.,Via Monte Bianco 34,Torino,"",10100,Italy,40,18.4,1,0.0,2025-02-04 06:32:57.011122,2025-02-04 06:32:57.642089,2025-02-04 06:32:57.090344,,1738650777642,,1738650776894
